Wed Jul 22 01:14:38 2015    server_profile

         1013272 function calls (1005766 primitive calls) in 4.904 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/datetime.py:1808(timezone)
       51    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/six.py:173(_add_module)
       74    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/compat/_inspect.py:152(strseq)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.4/re.py:324(_subx)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/core/numeric.py:2428(seterr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/scimath.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:2268(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/axes/_base.py:2732(get_ylim)
       66    0.000    0.000    0.000    0.000 /usr/lib/python3.4/copyreg.py:87(__newobj__)
      159    0.000    0.000    0.000    0.000 /usr/lib/python3.4/sre_parse.py:146(__setitem__)
        1    0.000    0.000    0.000    0.000 /home/lipastomies/git/igem/modeling/2015/particle_model/fileio_alt.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/tri/tricontour.py:1(<module>)
       90    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/axis.py:481(apply_tickdir)
        4    0.000    0.000    0.000    0.000 {method 'connect' of 'PyQt4.QtCore.pyqtBoundSignal' objects}
       82    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:2243(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/core/numeric.py:358(<listcomp>)
      258    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/figure.py:188(update)
      235    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
       23    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/core/numerictypes.py:220(_evalname)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/unittest/result.py:24(TestResult)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/core/numerictypes.py:788(_construct_lookups)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/transforms.py:1539(_set)
       52    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:318(__getitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/tri/tritools.py:3(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/rcsetup.py:276(<listcomp>)
        2    0.000    0.000    0.000    0.000 {built-in method POINTER}
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/lib/_util.py:55(__init__)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:3353(<lambda>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/optimize/nonlin.py:222(_set_doc)
      201    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/__init__.py:833(<genexpr>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.4/sre_compile.py:411(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/backends/qt_editor/formsubplottool.py:7(<module>)
       97    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:3376(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/geo.py:251(AitoffAxes)
       44    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/six.py:103(__init__)
       76    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/rcsetup.py:103(validate_float)
        8    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
       15    0.000    0.000    0.000    0.000 server_profile.py:47(transformsub)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/linalg/__init__.py:178(<listcomp>)
       70    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:366(__bool__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1636(_cache_bytecode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/offsetbox.py:1296(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/optimize/_trustregion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/threading.py:1194(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/unittest/case.py:316(TestCase)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.4/_collections_abc.py:438(items)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:1543(setName)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:3801(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/format.py:136(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/arrayterator.py:9(<module>)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/fontconfig_pattern.py:153(_families)
       36    0.000    0.000    0.000    0.000 {built-in method putenv}
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/compat/py3k.py:28(asbytes)
      180    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
      100    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/lines.py:885(set_antialiased)
      100    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/lines.py:901(set_drawstyle)
       78    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:141(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/__init__.py:1075(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/__init__.py:1118(<listcomp>)
      125    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.4/unittest/result.py:12(failfast)
       29    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:1475(__str__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/transforms.py:379(_get_width)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/mstats_extras.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/twodim_base.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/unittest/signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/optimize/_trustregion_ncg.py:1(<module>)
       97    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.4/ssl.py:318(__new__)
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/axis.py:1506(set_major_locator)
      212    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/rv.py:1(<module>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/transforms.py:1158(_iter_break_from_left_to_right)
       23    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/__init__.py:303(report)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/uu.py:31(<module>)
      120    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/rcsetup.py:47(func)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:1431(setWhitespaceChars)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/transforms.py:1504(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/figure.py:158(__init__)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/rcsetup.py:54(__call__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/ssl.py:131(<dictcomp>)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.4/functools.py:73(wraps)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/geo.py:330(HammerAxes)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/lib/_util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/core/machar.py:7(<module>)
      153    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       52    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:1718(<listcomp>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.4/decimal.py:562(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/os.py:44(<listcomp>)
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/artist.py:1012(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/linalg/special_matrices.py:1(<module>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/core.py:1059(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/linalg/linalg.py:76(_determine_error_states)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/sparse/construct.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/ctypes/__init__.py:335(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/transforms.py:1830(clear)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/_version.py:7(<module>)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cbook.py:475(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/sparse/linalg/_onenormest.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/geo.py:410(MollweideAxes)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/dateutil/parser.py:338(parser)
       17    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:840(setName)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_distn_infrastructure.py:355(<listcomp>)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/artist.py:261(get_transform)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/core/numeric.py:2813(__enter__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:1401(__call__)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/axis.py:713(limit_range_for_scale)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/scale.py:488(get_scale_names)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/__future__.py:48(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:4129(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/optimize/__init__.py:191(<listcomp>)
       43    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/compat/_inspect.py:163(<lambda>)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.4/re.py:307(_compile_repl)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/ssl.py:334(Purpose)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/axis.py:691(get_transform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/transforms.py:1959(IdentityTransform)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1641(set_data)
       30    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/core/numerictypes.py:451(_add_array_type)
       40    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/compat/_inspect.py:15(ismethod)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/spines.py:21(Spine)
       18    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.4/contextlib.py:124(helper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/geo.py:510(LambertAxes)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1526(source_to_code)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:3031(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/lib/decorator.py:156(<listcomp>)
       87    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:1481(streamline)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/geo.py:23(GeoAxes)
      100    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/lines.py:989(set_markeredgecolor)
       46    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
      187    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:1698(<genexpr>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/fontconfig_pattern.py:161(_property)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/core/numerictypes.py:436(_construct_char_code_lookup)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:3215(_escapeRegexRangeChars)
       80    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/docstring.py:102(do_copy)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/core/getlimits.py:149(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_distn_infrastructure.py:1192(rv_continuous)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:352(set_fill)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/axes/_base.py:2445(get_xbound)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/distutils/sysconfig.py:59(_python_build)
       86    0.000    0.000    0.000    0.000 {built-in method _getframe}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.4/sre_parse.py:224(getwhile)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/scale.py:79(get_transform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/sparse/linalg/isolve/minres.py:1(<module>)
